Input,Output
0,6.391684657900996
1,6.962113650455742
2,7.531264306078909
3,8.097408559605979
4,8.659119808339005
5,9.215244860414643
6,9.764876769773148
7,10.307328788366704
8,10.842109616996291
9,11.368900092126703
10,11.887531406939567
11,12.39796493045706
12,12.900273658497683
13,13.394625304190292
14,13.881267013447241
15,14.36051167185399
16,14.83272575354598
17,15.298318649495696
18,15.75773340191508
19,16.21143876289507
20,16.659922488673878
21,17.103685775783507
22,17.543238741523353
23,17.979096848521518
24,18.41177817136041
25,18.841801402174085
26,19.269685067170638
27,19.695947299900915
28,20.121106042440427
29,20.545679570857697
30,20.970187241380636
31,21.395150353605757
32,21.821093026878984
33,22.248542985588063
34,22.67803214854285
35,23.110096916898424
36,23.545278054237397
37,23.984120051531146
38,24.427169868827235
39,24.874974944764865
40,25.328080364526286
41,25.787025076736512
42,26.252337050294273
43,26.72452726334445
44,27.20408241879828
45,27.691456284205618
46,28.187059558638754
47,28.691248175834218
48,29.20430996145278
49,29.72646780849853
50,30.25789124030012
51,30.798706154279593
52,31.349002712604452
53,31.908841354543117
54,32.47825691249164
55,33.05726081958362
56,33.64584140191697
57,34.24396225311082
58,34.851558693527394
59,35.46853232144007
60,36.094743669083634
61,36.73000298326702
62,37.37405915844212
63,38.02658686017929
64,38.68717188927064
65,39.35533167761376
66,40.03053934145407
67,40.712246219675166
68,41.39990300251408
69,42.092979560433776
70,42.790983583014636
71,43.493478133890946
72,44.20009822019442
73,44.910566463892174
74,45.62470794801745
75,46.34246429326902
76,47.0639069999624
77,47.789247754562055
78,48.5188174553727
79,49.25304445862112
80,49.99243197874869
81,50.73753455724339
82,51.48893349936851
83,52.24721116787958
84,53.0129240174687
85,53.786574253463456
86,54.56858000348976
87,55.35924390165731
88,56.15872000164231
89,56.96697895814048
90,57.78377144587979
91,58.608589822061845
92,59.44069101840314
93,60.279187801613844
94,61.12313857731243
95,61.971635914822976
96,62.82389398117396
97,63.67933506578473
98,64.53767535300611
99,65.39901005805743
100,66.26384565467211
101,67.13310547996372
102,68.00813463911392
103,68.89070402521463
104,69.7830131852433
105,70.68769167799293
106,71.60779848404717
107,72.54681894188901
108,73.50865859834681
109,74.49763327630981
110,75.5184348305789
111,76.57607520220438
112,77.67582410744866
113,78.82313935898542
114,80.02358876539193
115,81.28276251737233
116,82.6061749471497
117,83.99915454298912
118,85.46672111598525
119,87.01344905341665
120,88.64331565470455
121,90.35953363509893
122,92.16436700163162
123,94.05892965879383
124,96.043049870614
125,98.11521945103374
126,100.27252504277291
127,102.510561786321
128,104.82332996172613
129,107.20311548415371
130,109.64084969286006
131,112.1264749093326
132,114.64907816625586
133,117.19696820578828
134,119.7577450822311
135,122.3186030854954
136,124.86709364471605
137,127.3925844116097
138,129.88663229255624
139,132.3432890914883
140,134.75898813346345
141,137.1322733955964
142,139.46353682954233
143,141.75476416673632
144,144.0092891279984
145,146.23155564035793
146,148.42688739435337
147,150.60126385302152
148,152.76110164783856
149,154.91300458081304
150,157.06349726131782
151,159.21876032989454
152,161.38436596410853
153,163.56501243032605
154,165.76425656697864
155,167.9842432596608
156,170.22543119669365
157,172.48631447617754
158,174.7631399727955
159,177.04962076554835
160,179.33703068921926
161,181.61440573156784
162,183.86874524469815
163,186.0860536806006
164,188.25407265627553
165,190.36295002754875
166,192.40498634944086
167,194.3743931648574
168,196.26706466148897
169,198.0803638546127
170,199.8129241169573
171,201.46446658302892
172,203.03563370122305
173,204.52783898949588
174,205.94313286610515
175,207.28408168740128
176,208.55364542987112
177,209.75507024119295
178,210.8917952683072
179,211.96737311327325
180,212.9854032290833
181,213.9494775449124
182,214.8631376009147
183,215.7298424741792
184,216.55294678753785
185,217.33568810941014
186,218.08118307375966
187,218.79243157264878
188,219.4723003293357
189,220.1235007925695
190,220.74857330683403
191,221.3498770162504
192,221.9295849940693
193,222.4896841259241
194,223.03197931223053
195,223.55810159235537
196,224.0695198295742
197,224.5675556306106
198,225.0534012059836
199,225.52813990684263
200,225.9927691998477
201,226.448225863424
202,226.89541320589882
203,227.33520512857922
204,227.76844160491447
205,228.1959256387427
206,228.61842153362682
207,229.03665431267873
208,229.45131013601159
209,229.8630375708148
210,230.2724495768207
211,230.68012607744834
212,231.0866169940337
213,231.49244562716046
214,231.89811227510785
215,232.30409798475506
216,232.71086833488255
217,233.11887715566127
218,233.52857009121405
219,233.9403879144821
220,234.35476950526916
221,234.77215440330772
222,235.19298484857228
223,235.61770722093058
224,236.04677279068568
225,236.48063769073252
226,236.91976275360815
227,237.36461633127217
228,237.81567606285398
229,238.27342949669753
230,238.73837347117515
231,239.21101215676106
232,239.69185365999664
233,240.18140508851357
234,240.68016597549322
235,241.18861996214108
236,241.7072246382696
237,242.23639944426117
238,242.77651154289282
239,243.32785957713557
240,243.8906552404946
241,244.4650026001627
242,245.05087513064763
243,245.64809043706035
244,246.25628267336933
245,246.87487269209936
246,247.5030420102137
247,248.13978982556773
248,248.78398811750208
249,249.43443503173654
250,250.08990677516866
251,250.74920826094774
252,251.4112227485832
253,252.07496071810445
254,252.73960820162017
255,253.4045747701818
